"Title","Cost Center ","Brand","Serial","Register","RegisCard","DateBuy","Detail","Team","Link","Status","Modified By","NoSelect","FixType","DetailFix","Checked","LinkPic","LinkMail"
"30138982","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D35805","กท.605879","352","10/15/1968","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091329 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"สับกระสุนไม่แตก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483413",
"30138983","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D35769","กท.618852","356","10/15/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008723 เป็น 30138983","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091322 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483470",
"30138984","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D36760","กท.618861","357","10/15/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008724 เป็น 30138984","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091324 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483438",
"30138985","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D35771","กท.618846","355","10/15/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008725 เป็น 30138985","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091326 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482991",
"30138986","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D38789","กท.618857","354","10/15/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008726 เป็น 30138986","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091323 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480478",
"30138987","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","5D 94952","กท.2320539","3994/2524","6/3/1981","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)"," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091340 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"สับกระสุนไม่แตก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483046",
"30138988","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","5D 94810","กท.2320541","3995/2524","6/3/1981","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008728 เป็น 30138988","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091327 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483011",
"30138989","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","5D94021","กท.2320547","3996/2524","6/3/1981","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008729 เป็น 30138989","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091338 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482701",
"30138990","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","5D 94282","กท.2320549","3997/2524","6/3/1981","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008730 เป็น 30138990","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091337 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482733",
"30138991","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","ADU 9948","กท.2803500","2081/2529","6/18/1986","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008731 เป็น 30138991","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091334 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483050",
"30138992","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","ADL 0018","กท.2803492","2084/2529","6/18/1986","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008732 เป็น 30138992","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091332 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483449",
"30138993","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","268K197","กท.2803494","2085/2529","6/18/1986","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008733 เป็น 30138993","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091333 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483066",
"30138994","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","ABA 5901","กท.2701509","2087/2527","3/30/1984","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008734 เป็น 30138994","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091336 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483409",
"30138995","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BDE 3796","กท.3204141","4068/2532 โดยนายประพาพิมพ์ ศกุนตภัย","10/31/1989","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008735 เป็น 30138995","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091349 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483404",
"30138996","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BDE 3883","กท.3204147","4069/2532 โดยนายประพาพิมพ์ ศกุนตภัย","10/31/1989","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008736 เป็น 30138996","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091350 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483407",
"30138997","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BFH 6247","กท.3311727","4875/2533 โดยนายประพาพิมพ์ ศกุนตภัย","12/20/1990","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008737 เป็น 30138997","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091342 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480490",
"30138998","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BFH 6047","กท.3311728","4876/2533 โดยนายประพาพิมพ์ ศกุนตภัย","12/20/1990","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008738 เป็น 30138998","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091343 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482754",
"30138999","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BEP 4471","กท.3301551","1588/2534 โดยนางพรรณี ตรีสวัสดิ์","4/29/1991","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091346 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"ด้ามไม้บิ่นแตก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480397",
"30139000","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BEP 4484","กท.3301553","1589/2534 โดยนางพรรณี ตรีสวัสดิ์","4/29/1991","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008740 เป็น 30139000","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091344 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480467",
"30139003","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CFK 0930","นย.01/4600054","05856/2546 โดยนายนพพร ประโมจนีย์","8/8/2003","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008743 เป็น 30139003","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091351 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482906",
"30139004","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CFK 0915","นย.01/4600055","05857/2546 โดยนายนพพร ประโมจนีย์","8/8/2003","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008744 เป็น 30139004","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091360 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482810",
"30139001","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CFK 0935","นย.01/4600057","05858/2546 โดยนายนพพร ประโมจนีย์","8/8/2003","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008741 เป็น 30139001","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091359 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482911",
"30139002","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CFK 0956","นย.01/4600053","05859/2546 โดยนายนพพร ประโมจนีย์","8/8/2003","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008742 เป็น 30139002","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091345","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482930",
"30066879","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม. ลำกล้อง 4 นิ้ว","AFW9445","กท 2803486","2082/2529","6/18/1986","สภน. ฝากเก็บตู้เก็บอาวุธปืน ทญศ.(โอนจาก สนญ. 15 ต.ค.52)","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8064824","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8506454",
"30104067","48004","ปืนพกสั้น รีวอลเวอร์ขนาด .38 มม.","C984479","กท.566799","41/2512","3/11/1969","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน สภอ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8467502","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541069",
"30104068","48004","ปืนพกสั้น รีวอลเวอร์ขนาด .38 มม.","D36872","กท.605875","38/2512","3/11/1969","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน สภอ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8467506","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541078",
"30104069","48004","ปืนพกสั้น รีวอลเวอร์ขนาด .38 มม.","D37821","กท.605861","40/2512","3/11/1969","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน สภอ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8467503","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541062",
"30104070","48004","ปืนพกสั้น รีวอลเวอร์ขนาด .38 มม.","D37758","กท.605874","39/2512","3/11/1969","สภอ. ฝากเก็บตู้เก็บอาวุธปืน ทญศ.","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8467504","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541076",
"30076126","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","D107773","กท.668832","330/2512","8/22/1969","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466868","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541032",
"30076122","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","D107296","กท.668836","332/2512","8/22/1969","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466866","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540994",
"30076123","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","D123054","กท.668834","331/2512","8/22/1969","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ศลป.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466865","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"เปิด-ปิดโม่มีอาการติดขัด , นกบิ่น","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541052",
"30076124","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","D123530","กท.668835","329/2512","8/22/1969","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466867","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540995",
"30076125","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","D108621","กท.668831","328/2512","8/22/1969","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ศลป.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466860","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541027",
"30076127","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","AUH8826","กท.3000950","191/2530","11/11/1987","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466861","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541051",
"30076128","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","AUY7438","กท.30000968","194/2530","11/11/1987","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466864","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541030",
"30076129","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","AUZ4023","กท.3001078","193/2530","11/11/1987","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466862","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541029",
"30076130","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","AUH8201","กท.3001090","192/2530","11/11/1987","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ศลป.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466863","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"Pin Extractor หลุดหาย 2 ตัว","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541031",
"30076131","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","BDE4296","กท.3204142","35/2533","2/6/1990","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ เลขปืนไม่ตรงกัน ป4 เขียน BDE 4296 ตัวปืนระบุ BDE 4269","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466848","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541008",
"30076132","48004","ปืนพกสั้น รีวอลเวอร์ ขนาด .38 มม.","BDE3927","กท.3204143","36/2533","2/6/1990","ศลป.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466835","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541028",
"30104072","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AUF5232","กท.3000919","100/2530","8/28/1987","สภอ ฝากก็บ สนญ วันที่ 1 พ.ย.67","ศอก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508089","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8529979",
